4|"April"||||||||||||||"3041799"|"32020010"
1|"January"||||||||||||||"3041799"|"32020011"
5|"May"||||||||||||||"3041799"|"32020012"
8|"August"||||||||||||||"3041799"|"32330761"
7|"July"||||||||||||||"3041799"|"32330762"
11|"November"||||||||||||||"3041799"|"32330763"
12|"December"||||||||||||||"3041799"|"32641512"
6|"June"||||||||||||||"3041799"|"32641513"
10|"October"||||||||||||||"3041799"|"32641514"
2|"February"||||||||||||||"3041799"|"32952263"
3|"March"||||||||||||||"3041799"|"32952264"
9|"September"||||||||||||||"3041799"|"32952265"
4|"April"|"None"|||||||||||||"3035412"|"32254130"
1|"January"|"None"|||||||||||||"3035412"|"32254131"
5|"May"|"None"|||||||||||||"3035412"|"32254132"
8|"August"|"None"|||||||||||||"3035412"|"32564881"
7|"July"|"None"|||||||||||||"3035412"|"32564882"
11|"November"|"None"|||||||||||||"3035412"|"32564883"
12|"December"|"None"|||||||||||||"3035412"|"32875632"
6|"June"|"None"|||||||||||||"3035412"|"32875633"
10|"October"|"None"|||||||||||||"3035412"|"32875634"
2|"February"|"None"|||||||||||||"3035412"|"33186383"
3|"March"|"None"|||||||||||||"3035412"|"33186384"
9|"September"|"None"|||||||||||||"3035412"|"33186385"
4|"April"|"None"|||||||||||||"3041888"|"32021078"
1|"January"|"None"|||||||||||||"3041888"|"32021079"
5|"May"|"None"|||||||||||||"3041888"|"32021080"
8|"August"|"None"|||||||||||||"3041888"|"32331829"
7|"July"|"None"|||||||||||||"3041888"|"32331830"
11|"November"|"None"|||||||||||||"3041888"|"32331831"
12|"December"|"None"|||||||||||||"3041888"|"32642580"
6|"June"|"None"|||||||||||||"3041888"|"32642581"
10|"October"|"None"|||||||||||||"3041888"|"32642582"
2|"February"|"None"|||||||||||||"3041888"|"32953331"
3|"March"|"None"|||||||||||||"3041888"|"32953332"
9|"September"|"None"|||||||||||||"3041888"|"32953333"
4|"April"|"None"|||||||||||||"3061318"|"32254133"
1|"January"|"None"|||||||||||||"3061318"|"32254134"
5|"May"|"None"|||||||||||||"3061318"|"32254135"
8|"August"|"None"|||||||||||||"3061318"|"32564884"
7|"July"|"None"|||||||||||||"3061318"|"32564885"
11|"November"|"None"|||||||||||||"3061318"|"32564886"
12|"December"|"None"|||||||||||||"3061318"|"32875635"
6|"June"|"None"|||||||||||||"3061318"|"32875636"
10|"October"|"None"|||||||||||||"3061318"|"32875637"
2|"February"|"None"|||||||||||||"3061318"|"33186386"
3|"March"|"None"|||||||||||||"3061318"|"33186387"
9|"September"|"None"|||||||||||||"3061318"|"33186388"
2|"February"|"None"|||||||||||||"2977122"|"32176461"
3|"March"|"None"|||||||||||||"2977122"|"32176462"
9|"September"|"None"|||||||||||||"2977122"|"32176463"
4|"April"|"None"|||||||||||||"2977122"|"32487211"
1|"January"|"None"|||||||||||||"2977122"|"32487212"
5|"May"|"None"|||||||||||||"2977122"|"32487213"
8|"August"|"None"|||||||||||||"2977122"|"32797962"
7|"July"|"None"|||||||||||||"2977122"|"32797963"
11|"November"|"None"|||||||||||||"2977122"|"32797964"
12|"December"|"None"|||||||||||||"2977122"|"33108713"
6|"June"|"None"|||||||||||||"2977122"|"33108714"
10|"October"|"None"|||||||||||||"2977122"|"33108715"
4|"April"|"None"|||||||||||||"2990075"|"32021072"
1|"January"|"None"|||||||||||||"2990075"|"32021073"
5|"May"|"None"|||||||||||||"2990075"|"32021074"
8|"August"|"None"|||||||||||||"2990075"|"32331823"
7|"July"|"None"|||||||||||||"2990075"|"32331824"
11|"November"|"None"|||||||||||||"2990075"|"32331825"
12|"December"|"None"|||||||||||||"2990075"|"32642574"
6|"June"|"None"|||||||||||||"2990075"|"32642575"
10|"October"|"None"|||||||||||||"2990075"|"32642576"
2|"February"|"None"|||||||||||||"2990075"|"32953325"
3|"March"|"None"|||||||||||||"2990075"|"32953326"
9|"September"|"None"|||||||||||||"2990075"|"32953327"
4|"April"|"None"|||||||||||||"3015982"|"32021075"
1|"January"|"None"|||||||||||||"3015982"|"32021076"
5|"May"|"None"|||||||||||||"3015982"|"32021077"
