4|"April"||||||||||||||"3041799"|"32020010"
1|"January"||||||||||||||"3041799"|"32020011"
5|"May"||||||||||||||"3041799"|"32020012"
8|"August"||||||||||||||"3041799"|"32330761"
7|"July"||||||||||||||"3041799"|"32330762"
11|"November"||||||||||||||"3041799"|"32330763"
12|"December"||||||||||||||"3041799"|"32641512"
6|"June"||||||||||||||"3041799"|"32641513"
10|"October"||||||||||||||"3041799"|"32641514"
2|"February"||||||||||||||"3041799"|"32952263"
3|"March"||||||||||||||"3041799"|"32952264"
9|"September"||||||||||||||"3041799"|"32952265"
8|"August"|"None"|||||||||||||"3048386"|"32099028"
7|"July"|"None"|||||||||||||"3048386"|"32099029"
11|"November"|"None"|||||||||||||"3048386"|"32099030"
12|"December"|"None"|||||||||||||"3048386"|"32409779"
6|"June"|"None"|||||||||||||"3048386"|"32409780"
10|"October"|"None"|||||||||||||"3048386"|"32409781"
2|"February"|"None"|||||||||||||"3048386"|"32720530"
3|"March"|"None"|||||||||||||"3048386"|"32720531"
9|"September"|"None"|||||||||||||"3048386"|"32720532"
4|"April"|"None"|||||||||||||"3048386"|"33031280"
1|"January"|"None"|||||||||||||"3048386"|"33031281"
5|"May"|"None"|||||||||||||"3048386"|"33031282"
10|"October"|"None"|||||||||||||"3016004"|"32642843"
2|"February"|"Frequent"|"Long"|||0|15|30|||||||"3016004"|"32953592"
3|"March"|"Frequent"|"Long"|||0|15|30|||||||"3016004"|"32953593"
9|"September"|"None"|||||||||||||"3016004"|"32953594"
4|"April"|"Frequent"|"Long"|||0|15|30|||||||"3016004"|"32021339"
1|"January"|"Frequent"|"Long"|||0|15|30|||||||"3016004"|"32021340"
5|"May"|"Frequent"|"Long"|||0|15|30|||||||"3016004"|"32021341"
8|"August"|"None"|||||||||||||"3016004"|"32332090"
7|"July"|"Frequent"|"Long"||||||||||||"3016004"|"32332091"
11|"November"|"Frequent"|"Long"|||0|15|30|||||||"3016004"|"32332092"
12|"December"|"Frequent"|"Long"|||0|15|30|||||||"3016004"|"32642841"
6|"June"|"Frequent"|"Long"|||0|15|30|||||||"3016004"|"32642842"
8|"August"|"None"|||||||||||||"2996574"|"32099034"
7|"July"|"None"|||||||||||||"2996574"|"32099035"
11|"November"|"None"|||||||||||||"2996574"|"32099036"
12|"December"|"None"|||||||||||||"2996574"|"32409785"
6|"June"|"None"|||||||||||||"2996574"|"32409786"
10|"October"|"None"|||||||||||||"2996574"|"32409787"
2|"February"|"None"|||||||||||||"2996574"|"32720536"
3|"March"|"None"|||||||||||||"2996574"|"32720537"
9|"September"|"None"|||||||||||||"2996574"|"32720538"
4|"April"|"None"|||||||||||||"2996574"|"33031286"
1|"January"|"None"|||||||||||||"2996574"|"33031287"
5|"May"|"None"|||||||||||||"2996574"|"33031288"
2|"February"|"None"|||||||||||||"3054863"|"32176722"
3|"March"|"None"|||||||||||||"3054863"|"32176723"
9|"September"|"None"|||||||||||||"3054863"|"32176724"
4|"April"|"None"|||||||||||||"3054863"|"32487472"
1|"January"|"None"|||||||||||||"3054863"|"32487473"
5|"May"|"None"|||||||||||||"3054863"|"32487474"
8|"August"|"None"|||||||||||||"3054863"|"32798223"
7|"July"|"None"|||||||||||||"3054863"|"32798224"
11|"November"|"None"|||||||||||||"3054863"|"32798225"
12|"December"|"None"|||||||||||||"3054863"|"33108974"
6|"June"|"None"|||||||||||||"3054863"|"33108975"
10|"October"|"None"|||||||||||||"3054863"|"33108976"
8|"August"|"None"|||||||||||||"2970667"|"32099031"
7|"July"|"None"|||||||||||||"2970667"|"32099032"
11|"November"|"None"|||||||||||||"2970667"|"32099033"
12|"December"|"None"|||||||||||||"2970667"|"32409782"
6|"June"|"None"|||||||||||||"2970667"|"32409783"
10|"October"|"None"|||||||||||||"2970667"|"32409784"
2|"February"|"None"|||||||||||||"2970667"|"32720533"
3|"March"|"None"|||||||||||||"2970667"|"32720534"
9|"September"|"None"|||||||||||||"2970667"|"32720535"
4|"April"|"None"|||||||||||||"2970667"|"33031283"
1|"January"|"None"|||||||||||||"2970667"|"33031284"
