4|"April"|"Rare"|||||||||||||"2964573"|"32025929"
1|"January"|"Rare"|||||||||||||"2964573"|"32025930"
5|"May"|"Rare"|||||||||||||"2964573"|"32025931"
8|"August"|"Rare"|||||||||||||"2964573"|"32336680"
7|"July"|"Rare"|||||||||||||"2964573"|"32336681"
11|"November"|"Rare"|||||||||||||"2964573"|"32336682"
12|"December"|"Rare"|||||||||||||"2964573"|"32647431"
6|"June"|"Rare"|||||||||||||"2964573"|"32647432"
10|"October"|"Rare"|||||||||||||"2964573"|"32647433"
2|"February"|"Rare"|||||||||||||"2964573"|"32958182"
3|"March"|"Rare"|||||||||||||"2964573"|"32958183"
9|"September"|"Rare"|||||||||||||"2964573"|"32958184"
4|"April"|"Rare"|||||||||||||"2964576"|"32025965"
1|"January"|"Rare"|||||||||||||"2964576"|"32025966"
5|"May"|"Rare"|||||||||||||"2964576"|"32025967"
8|"August"|"Rare"|||||||||||||"2964576"|"32336716"
7|"July"|"Rare"|||||||||||||"2964576"|"32336717"
11|"November"|"Rare"|||||||||||||"2964576"|"32336718"
12|"December"|"Rare"|||||||||||||"2964576"|"32647467"
6|"June"|"Rare"|||||||||||||"2964576"|"32647468"
10|"October"|"Rare"|||||||||||||"2964576"|"32647469"
2|"February"|"Rare"|||||||||||||"2964576"|"32958218"
3|"March"|"Rare"|||||||||||||"2964576"|"32958219"
9|"September"|"Rare"|||||||||||||"2964576"|"32958220"
4|"April"|"None"|||||||||||||"2964589"|"32026121"
1|"January"|"None"|||||||||||||"2964589"|"32026122"
5|"May"|"None"|||||||||||||"2964589"|"32026123"
8|"August"|"None"|||||||||||||"2964589"|"32336872"
7|"July"|"None"|||||||||||||"2964589"|"32336873"
11|"November"|"None"|||||||||||||"2964589"|"32336874"
12|"December"|"None"|||||||||||||"2964589"|"32647623"
6|"June"|"None"|||||||||||||"2964589"|"32647624"
10|"October"|"None"|||||||||||||"2964589"|"32647625"
2|"February"|"None"|||||||||||||"2964589"|"32958374"
3|"March"|"None"|||||||||||||"2964589"|"32958375"
9|"September"|"None"|||||||||||||"2964589"|"32958376"
4|"April"|"None"|||||||||||||"2964590"|"32026133"
1|"January"|"None"|||||||||||||"2964590"|"32026134"
5|"May"|"None"|||||||||||||"2964590"|"32026135"
8|"August"|"None"|||||||||||||"2964590"|"32336884"
7|"July"|"None"|||||||||||||"2964590"|"32336885"
11|"November"|"None"|||||||||||||"2964590"|"32336886"
12|"December"|"None"|||||||||||||"2964590"|"32647635"
6|"June"|"None"|||||||||||||"2964590"|"32647636"
10|"October"|"None"|||||||||||||"2964590"|"32647637"
2|"February"|"None"|||||||||||||"2964590"|"32958386"
3|"March"|"None"|||||||||||||"2964590"|"32958387"
9|"September"|"None"|||||||||||||"2964590"|"32958388"
4|"April"|"None"|||||||||||||"2964593"|"32026169"
1|"January"|"None"|||||||||||||"2964593"|"32026170"
5|"May"|"None"|||||||||||||"2964593"|"32026171"
8|"August"|"None"|||||||||||||"2964593"|"32336920"
7|"July"|"None"|||||||||||||"2964593"|"32336921"
11|"November"|"None"|||||||||||||"2964593"|"32336922"
12|"December"|"None"|||||||||||||"2964593"|"32647671"
6|"June"|"None"|||||||||||||"2964593"|"32647672"
10|"October"|"None"|||||||||||||"2964593"|"32647673"
2|"February"|"None"|||||||||||||"2964593"|"32958422"
3|"March"|"None"|||||||||||||"2964593"|"32958423"
9|"September"|"None"|||||||||||||"2964593"|"32958424"
4|"April"|"Frequent"|"Very long"||||||||||||"2964598"|"32026229"
1|"January"|"Frequent"|"Very long"||||||||||||"2964598"|"32026230"
5|"May"|"Frequent"|"Very long"||||||||||||"2964598"|"32026231"
8|"August"|"None"|||||||||||||"2964598"|"32336980"
7|"July"|"Frequent"|"Very long"||||||||||||"2964598"|"32336981"
11|"November"|"Frequent"|"Very long"||||||||||||"2964598"|"32336982"
12|"December"|"Frequent"|"Very long"||||||||||||"2964598"|"32647731"
6|"June"|"Frequent"|"Very long"||||||||||||"2964598"|"32647732"
10|"October"|"Frequent"|"Very long"||||||||||||"2964598"|"32647733"
2|"February"|"Frequent"|"Very long"||||||||||||"2964598"|"32958482"
3|"March"|"Frequent"|"Very long"||||||||||||"2964598"|"32958483"
9|"September"|"None"|||||||||||||"2964598"|"32958484"
4|"April"|"None"|||||||||||||"2964626"|"32026565"
1|"January"|"None"|||||||||||||"2964626"|"32026566"
5|"May"|"None"|||||||||||||"2964626"|"32026567"
8|"August"|"None"|||||||||||||"2964626"|"32337316"
7|"July"|"None"|||||||||||||"2964626"|"32337317"
11|"November"|"None"|||||||||||||"2964626"|"32337318"
12|"December"|"None"|||||||||||||"2964626"|"32648067"
6|"June"|"None"|||||||||||||"2964626"|"32648068"
10|"October"|"None"|||||||||||||"2964626"|"32648069"
2|"February"|"None"|||||||||||||"2964626"|"32958818"
3|"March"|"None"|||||||||||||"2964626"|"32958819"
9|"September"|"None"|||||||||||||"2964626"|"32958820"
4|"April"|"None"|||||||||||||"2964627"|"32026577"
1|"January"|"None"|||||||||||||"2964627"|"32026578"
5|"May"|"None"|||||||||||||"2964627"|"32026579"
8|"August"|"None"|||||||||||||"2964627"|"32337328"
7|"July"|"None"|||||||||||||"2964627"|"32337329"
11|"November"|"None"|||||||||||||"2964627"|"32337330"
12|"December"|"None"|||||||||||||"2964627"|"32648079"
6|"June"|"None"|||||||||||||"2964627"|"32648080"
10|"October"|"None"|||||||||||||"2964627"|"32648081"
2|"February"|"None"|||||||||||||"2964627"|"32958830"
3|"March"|"None"|||||||||||||"2964627"|"32958831"
9|"September"|"None"|||||||||||||"2964627"|"32958832"
4|"April"|"None"|||||||||||||"2964714"|"32027621"
1|"January"|"None"|||||||||||||"2964714"|"32027622"
