4|"April"|"None"|||||||||||||"2964330"|"32023013"
1|"January"|"None"|||||||||||||"2964330"|"32023014"
5|"May"|"None"|||||||||||||"2964330"|"32023015"
8|"August"|"None"|||||||||||||"2964330"|"32333764"
7|"July"|"None"|||||||||||||"2964330"|"32333765"
11|"November"|"None"|||||||||||||"2964330"|"32333766"
12|"December"|"None"|||||||||||||"2964330"|"32644515"
6|"June"|"None"|||||||||||||"2964330"|"32644516"
10|"October"|"None"|||||||||||||"2964330"|"32644517"
2|"February"|"None"|||||||||||||"2964330"|"32955266"
3|"March"|"None"|||||||||||||"2964330"|"32955267"
9|"September"|"None"|||||||||||||"2964330"|"32955268"
4|"April"|"None"|||||||||||||"2964331"|"32023025"
1|"January"|"None"|||||||||||||"2964331"|"32023026"
5|"May"|"None"|||||||||||||"2964331"|"32023027"
8|"August"|"None"|||||||||||||"2964331"|"32333776"
7|"July"|"None"|||||||||||||"2964331"|"32333777"
11|"November"|"None"|||||||||||||"2964331"|"32333778"
12|"December"|"None"|||||||||||||"2964331"|"32644527"
6|"June"|"None"|||||||||||||"2964331"|"32644528"
10|"October"|"None"|||||||||||||"2964331"|"32644529"
2|"February"|"None"|||||||||||||"2964331"|"32955278"
3|"March"|"None"|||||||||||||"2964331"|"32955279"
9|"September"|"None"|||||||||||||"2964331"|"32955280"
4|"April"|"None"|||||||||||||"2964332"|"32023037"
1|"January"|"None"|||||||||||||"2964332"|"32023038"
5|"May"|"None"|||||||||||||"2964332"|"32023039"
8|"August"|"None"|||||||||||||"2964332"|"32333788"
7|"July"|"None"|||||||||||||"2964332"|"32333789"
11|"November"|"None"|||||||||||||"2964332"|"32333790"
12|"December"|"None"|||||||||||||"2964332"|"32644539"
6|"June"|"None"|||||||||||||"2964332"|"32644540"
10|"October"|"None"|||||||||||||"2964332"|"32644541"
2|"February"|"None"|||||||||||||"2964332"|"32955290"
3|"March"|"None"|||||||||||||"2964332"|"32955291"
9|"September"|"None"|||||||||||||"2964332"|"32955292"
4|"April"|"None"|||||||||||||"2964333"|"32023049"
1|"January"|"None"|||||||||||||"2964333"|"32023050"
5|"May"|"None"|||||||||||||"2964333"|"32023051"
8|"August"|"None"|||||||||||||"2964333"|"32333800"
7|"July"|"None"|||||||||||||"2964333"|"32333801"
11|"November"|"None"|||||||||||||"2964333"|"32333802"
12|"December"|"None"|||||||||||||"2964333"|"32644551"
6|"June"|"None"|||||||||||||"2964333"|"32644552"
10|"October"|"None"|||||||||||||"2964333"|"32644553"
2|"February"|"None"|||||||||||||"2964333"|"32955302"
3|"March"|"None"|||||||||||||"2964333"|"32955303"
9|"September"|"None"|||||||||||||"2964333"|"32955304"
4|"April"|"None"|||||||||||||"2964334"|"32023061"
1|"January"|"None"|||||||||||||"2964334"|"32023062"
5|"May"|"None"|||||||||||||"2964334"|"32023063"
8|"August"|"None"|||||||||||||"2964334"|"32333812"
7|"July"|"None"|||||||||||||"2964334"|"32333813"
11|"November"|"None"|||||||||||||"2964334"|"32333814"
12|"December"|"None"|||||||||||||"2964334"|"32644563"
6|"June"|"None"|||||||||||||"2964334"|"32644564"
10|"October"|"None"|||||||||||||"2964334"|"32644565"
2|"February"|"None"|||||||||||||"2964334"|"32955314"
3|"March"|"None"|||||||||||||"2964334"|"32955315"
9|"September"|"None"|||||||||||||"2964334"|"32955316"
4|"April"|"Frequent"|"Very long"|||0|15|30|||||||"2964335"|"32023073"
1|"January"|"None"||||0|15|30|||||||"2964335"|"32023074"
5|"May"|"Frequent"|"Very long"|||0|15|30|||||||"2964335"|"32023075"
8|"August"|"None"||||0|15|30|||||||"2964335"|"32333824"
7|"July"|"Frequent"|"Very long"|||0|15|30|||||||"2964335"|"32333825"
11|"November"|"None"||||0|15|30|||||||"2964335"|"32333826"
12|"December"|"None"||||0|15|30|||||||"2964335"|"32644575"
6|"June"|"Frequent"|"Very long"|||0|15|30|||||||"2964335"|"32644576"
10|"October"|"None"||||0|15|30|||||||"2964335"|"32644577"
2|"February"|"None"||||0|15|30|||||||"2964335"|"32955326"
3|"March"|"None"||||0|15|30|||||||"2964335"|"32955327"
9|"September"|"None"||||0|15|30|||||||"2964335"|"32955328"
4|"April"|"Occasional"|"Long"||||||||||||"2964336"|"32023085"
1|"January"|"None"|||||||||||||"2964336"|"32023086"
5|"May"|"Occasional"|"Long"||||||||||||"2964336"|"32023087"
8|"August"|"None"|||||||||||||"2964336"|"32333836"
7|"July"|"None"|||||||||||||"2964336"|"32333837"
11|"November"|"None"|||||||||||||"2964336"|"32333838"
12|"December"|"None"|||||||||||||"2964336"|"32644587"
6|"June"|"Occasional"|"Long"||||||||||||"2964336"|"32644588"
10|"October"|"None"|||||||||||||"2964336"|"32644589"
2|"February"|"None"|||||||||||||"2964336"|"32955338"
3|"March"|"None"|||||||||||||"2964336"|"32955339"
9|"September"|"None"|||||||||||||"2964336"|"32955340"
4|"April"|"None"|||||||||||||"2964337"|"32023097"
1|"January"|"None"|||||||||||||"2964337"|"32023098"
5|"May"|"None"|||||||||||||"2964337"|"32023099"
8|"August"|"None"|||||||||||||"2964337"|"32333848"
7|"July"|"None"|||||||||||||"2964337"|"32333849"
11|"November"|"None"|||||||||||||"2964337"|"32333850"
12|"December"|"None"|||||||||||||"2964337"|"32644599"
6|"June"|"None"|||||||||||||"2964337"|"32644600"
10|"October"|"None"|||||||||||||"2964337"|"32644601"
2|"February"|"None"|||||||||||||"2964337"|"32955350"
3|"March"|"None"|||||||||||||"2964337"|"32955351"
9|"September"|"None"|||||||||||||"2964337"|"32955352"
4|"April"|"None"|||||||||||||"2964338"|"32023109"
1|"January"|"None"|||||||||||||"2964338"|"32023110"
5|"May"|"None"|||||||||||||"2964338"|"32023111"
8|"August"|"None"|||||||||||||"2964338"|"32333860"
7|"July"|"None"|||||||||||||"2964338"|"32333861"
11|"November"|"None"|||||||||||||"2964338"|"32333862"
12|"December"|"None"|||||||||||||"2964338"|"32644611"
6|"June"|"None"|||||||||||||"2964338"|"32644612"
10|"October"|"None"|||||||||||||"2964338"|"32644613"
2|"February"|"None"|||||||||||||"2964338"|"32955362"
3|"March"|"None"|||||||||||||"2964338"|"32955363"
9|"September"|"None"|||||||||||||"2964338"|"32955364"
4|"April"|"None"|||||||||||||"2964339"|"32023121"
1|"January"|"None"|||||||||||||"2964339"|"32023122"
5|"May"|"None"|||||||||||||"2964339"|"32023123"
8|"August"|"None"|||||||||||||"2964339"|"32333872"
7|"July"|"None"|||||||||||||"2964339"|"32333873"
11|"November"|"None"|||||||||||||"2964339"|"32333874"
12|"December"|"None"|||||||||||||"2964339"|"32644623"
6|"June"|"None"|||||||||||||"2964339"|"32644624"
10|"October"|"None"|||||||||||||"2964339"|"32644625"
2|"February"|"None"|||||||||||||"2964339"|"32955374"
3|"March"|"None"|||||||||||||"2964339"|"32955375"
9|"September"|"None"|||||||||||||"2964339"|"32955376"
4|"April"|"None"|||||||||||||"2964340"|"32023133"
1|"January"|"None"|||||||||||||"2964340"|"32023134"
5|"May"|"None"|||||||||||||"2964340"|"32023135"
8|"August"|"None"|||||||||||||"2964340"|"32333884"
7|"July"|"None"|||||||||||||"2964340"|"32333885"
11|"November"|"None"|||||||||||||"2964340"|"32333886"
12|"December"|"None"|||||||||||||"2964340"|"32644635"
6|"June"|"None"|||||||||||||"2964340"|"32644636"
10|"October"|"None"|||||||||||||"2964340"|"32644637"
2|"February"|"None"|||||||||||||"2964340"|"32955386"
3|"March"|"None"|||||||||||||"2964340"|"32955387"
9|"September"|"None"|||||||||||||"2964340"|"32955388"
4|"April"|"None"|||||||||||||"2964341"|"32023145"
1|"January"|"None"|||||||||||||"2964341"|"32023146"
5|"May"|"None"|||||||||||||"2964341"|"32023147"
8|"August"|"None"|||||||||||||"2964341"|"32333896"
7|"July"|"None"|||||||||||||"2964341"|"32333897"
11|"November"|"None"|||||||||||||"2964341"|"32333898"
12|"December"|"None"|||||||||||||"2964341"|"32644647"
6|"June"|"None"|||||||||||||"2964341"|"32644648"
10|"October"|"None"|||||||||||||"2964341"|"32644649"
2|"February"|"None"|||||||||||||"2964341"|"32955398"
3|"March"|"None"|||||||||||||"2964341"|"32955399"
9|"September"|"None"|||||||||||||"2964341"|"32955400"
4|"April"|"None"|||||||||||||"2964342"|"32023157"
1|"January"|"None"|||||||||||||"2964342"|"32023158"
5|"May"|"None"|||||||||||||"2964342"|"32023159"
8|"August"|"None"|||||||||||||"2964342"|"32333908"
7|"July"|"None"|||||||||||||"2964342"|"32333909"
11|"November"|"None"|||||||||||||"2964342"|"32333910"
12|"December"|"None"|||||||||||||"2964342"|"32644659"
6|"June"|"None"|||||||||||||"2964342"|"32644660"
10|"October"|"None"|||||||||||||"2964342"|"32644661"
2|"February"|"None"|||||||||||||"2964342"|"32955410"
3|"March"|"None"|||||||||||||"2964342"|"32955411"
9|"September"|"None"|||||||||||||"2964342"|"32955412"
4|"April"|"None"|||||||||||||"2964343"|"32023169"
1|"January"|"None"|||||||||||||"2964343"|"32023170"
5|"May"|"None"|||||||||||||"2964343"|"32023171"
8|"August"|"None"|||||||||||||"2964343"|"32333920"
7|"July"|"None"|||||||||||||"2964343"|"32333921"
11|"November"|"None"|||||||||||||"2964343"|"32333922"
12|"December"|"None"|||||||||||||"2964343"|"32644671"
6|"June"|"None"|||||||||||||"2964343"|"32644672"
10|"October"|"None"|||||||||||||"2964343"|"32644673"
2|"February"|"None"|||||||||||||"2964343"|"32955422"
3|"March"|"None"|||||||||||||"2964343"|"32955423"
9|"September"|"None"|||||||||||||"2964343"|"32955424"
4|"April"|"None"|||||||||||||"2964344"|"32023181"
1|"January"|"None"|||||||||||||"2964344"|"32023182"
5|"May"|"None"|||||||||||||"2964344"|"32023183"
8|"August"|"None"|||||||||||||"2964344"|"32333932"
7|"July"|"None"|||||||||||||"2964344"|"32333933"
11|"November"|"None"|||||||||||||"2964344"|"32333934"
12|"December"|"None"|||||||||||||"2964344"|"32644683"
6|"June"|"None"|||||||||||||"2964344"|"32644684"
10|"October"|"None"|||||||||||||"2964344"|"32644685"
2|"February"|"None"|||||||||||||"2964344"|"32955434"
3|"March"|"None"|||||||||||||"2964344"|"32955435"
9|"September"|"None"|||||||||||||"2964344"|"32955436"
4|"April"|"None"|||||||||||||"2964345"|"32023193"
1|"January"|"None"|||||||||||||"2964345"|"32023194"
5|"May"|"None"|||||||||||||"2964345"|"32023195"
8|"August"|"None"|||||||||||||"2964345"|"32333944"
7|"July"|"None"|||||||||||||"2964345"|"32333945"
11|"November"|"None"|||||||||||||"2964345"|"32333946"
12|"December"|"None"|||||||||||||"2964345"|"32644695"
6|"June"|"None"|||||||||||||"2964345"|"32644696"
10|"October"|"None"|||||||||||||"2964345"|"32644697"
2|"February"|"None"|||||||||||||"2964345"|"32955446"
3|"March"|"None"|||||||||||||"2964345"|"32955447"
9|"September"|"None"|||||||||||||"2964345"|"32955448"
4|"April"|"Occasional"|"Very brief"||||||||||||"2964346"|"32023205"
1|"January"|"None"|||||||||||||"2964346"|"32023206"
5|"May"|"Occasional"|"Very brief"||||||||||||"2964346"|"32023207"
8|"August"|"None"|||||||||||||"2964346"|"32333956"
7|"July"|"Occasional"|"Very brief"||||||||||||"2964346"|"32333957"
11|"November"|"None"|||||||||||||"2964346"|"32333958"
12|"December"|"None"|||||||||||||"2964346"|"32644707"
6|"June"|"Occasional"|"Very brief"||||||||||||"2964346"|"32644708"
10|"October"|"None"|||||||||||||"2964346"|"32644709"
2|"February"|"None"|||||||||||||"2964346"|"32955458"
3|"March"|"None"|||||||||||||"2964346"|"32955459"
9|"September"|"None"|||||||||||||"2964346"|"32955460"
