"H1"||"H"||1||0|||10||||||||5|10|15|80|90|100|70|82.5|95|60|72.5|85|35|57.5|80||30.7|||2.5|||3.6|||5.1|||9.6|||9.9|||56.3||||||||8|13|18||||||||||1|1.1|1.2|||||1.16|||4.2343|9.1743|14.1143|0.11|0.14|0.16|||||||||||||0|1.5|2.9|15|24|33|0|2.5|5||||".28"|".37"||||||||||||||||||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"2966034"|"7935665"
"H2"||"H"||2||10|||56||||||||0|5|10|80|87.5|95|70|82.5|95|60|67.5|75|35|52.5|70||30.7|||2.5|||3.6|||5.1|||9.6|||9.9|||56.3||||||||8|13|18||||||||||1.2|1.3|1.4|||||1.37|||4.2343|9.1743|14.1143|0.1|0.15|0.2|||||||||||||0|1.5|2.9|15|24|33|0|2.5|5||||".37"|".37"||||||||||||||||||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"2966034"|"8018982"
"H3"||"H"||3||56|||76||||||||0|5|10|80|87.5|95|60|75|90|40|57.5|75|20|45|70||32.9|||3|||4.1|||5.6|||10.1|||10.1|||57.1||||||||4|10|16||||||||||1.5|1.6|1.7|||||1.69|||4.2343|9.1743|14.1143|0.1|0.12|0.14|||||||||||||0|1.5|2.9|15|24|33|0|2.5|5||||".37"|".43"||||||||||||||||||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"2966034"|"8102299"
"H4"||"H"||4||76|||86||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.0353|0.0706||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"2966034"|"8185615"
"H2"||"H"||2||10|||66|||||0|1|2|5|18|30|70|85|100|65|80|95|55|75|95|40|62.5|85||33.9|||3.1|||4.2|||5.7|||10.5|||10.4|||59.1||||||||4|7|10||||||||||1.3|1.4|1.5|||||1.48|||4.2343|9.1743|14.1143|0.14|0.17|0.2|||||||||||||0|1.5|2.9|15|24|33|0|2|4||||".37"|".43"||||||||||||||||||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"2966035"|"8102302"
"H3"||"H"||3||66|||165|||||0|1|2|5|18|30|55|67.5|80|50|62.5|75|30|52.5|75|15|40|65||33.9|||3.1|||4.2|||5.7|||10.5|||10.4|||59.1||||||||4|7|10||||||||||1.4|1.5|1.6|||||1.61|||4.2343|9.1743|14.1143|0.1|0.14|0.18|||||||||||||0|1.5|2.9|15|20|25|0|2|4||||".32"|".43"||||||||||||||||||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"2966035"|"8185618"
"H1"||"H"||1||0|||10|||||1|3|5|5|15|25|85|92.5|100|60|77.5|95|50|72.5|95|40|62.5|85||33.9|||3.1|||4.2|||5.7|||10.5|||10.4|||59.1||||||||4|7|10||||3|5.5|8||||1|1.1|1.2|||||1.16|||4.2343|9.1743|14.1143|0.16|0.18|0.2|||||20|||7.2|||43||0|1.5|2.9|15|24|33|0|2|4||||".28"|".32"||||||||||||||||0.7|1.5|2.4||||4.5|5.3|6|||||||||||||||||||||||||||||||||"2966035"|"8018985"
"H2"||"H"||2||25|||43|||||0|0|0|0|0|0|95|97.5|100|75|87.5|100|45|65|85|25|47.5|70||69.1|||5.3|||14.1|||17.1|||20.6|||12|||23.9||||||||2|7|12||||||||||1.2|1.35|1.5|||||1.42|||4.2343|23.2887|42.343|0.1|0.15|0.2|||||||||||||0|1.5|2.9|15|20|25|0|2|4||||".20"|".20"||||||||||||||||||||||4.5|5.5|6.5|||||||||||||||||||||||||||||||||"2966037"|"7935675"
"H3"||"H"||3||43|||71|||||0|0|0|0|0|0|95|97.5|100|75|87.5|100|45|65|85|25|37.5|50||65.6|||5.8|||12.8|||15.5|||19.4|||12.1|||29.4||||||||2|5|8||||||||||1.2|1.35|1.5|||||1.42|||4.2343|9.1743|14.1143|0.1|0.14|0.18|||||||||||||0|1.5|2.9|15|20|25|0|1.5|3||||".20"|".20"||||||||||||||||||||||4.5|5.5|6.5|||||||||||||||||||||||||||||||||"2966037"|"8018992"
"H4"||"H"||4||71|||165||||||||0|5|10|65|82.5|100|30|65|100|15|45|75|0|12.5|25||||||||||||||||||||||||||||0|2.5|5||||||||||1.3|1.45|1.6|||||1.54|||42.343|91.7432|141.1433|0.01|0.06|0.1|||||||||||||0|1.5|2.9||||0|0|0||||".17"|".20"||||||||||||||||||||||4.5|5.5|6.5|||||||||||||||||||||||||||||||||"2966037"|"8102309"
