4|"April"|"None"|||||||||||||"2966034"|"32043461"
1|"January"|"None"|||||||||||||"2966034"|"32043462"
5|"May"|"None"|||||||||||||"2966034"|"32043463"
8|"August"|"None"|||||||||||||"2966034"|"32354212"
7|"July"|"None"|||||||||||||"2966034"|"32354213"
11|"November"|"None"|||||||||||||"2966034"|"32354214"
12|"December"|"None"|||||||||||||"2966034"|"32664963"
6|"June"|"None"|||||||||||||"2966034"|"32664964"
10|"October"|"None"|||||||||||||"2966034"|"32664965"
2|"February"|"None"|||||||||||||"2966034"|"32975714"
3|"March"|"None"|||||||||||||"2966034"|"32975715"
9|"September"|"None"|||||||||||||"2966034"|"32975716"
4|"April"|"None"|||||||||||||"2966035"|"32043473"
1|"January"|"None"|||||||||||||"2966035"|"32043474"
5|"May"|"None"|||||||||||||"2966035"|"32043475"
8|"August"|"None"|||||||||||||"2966035"|"32354224"
7|"July"|"None"|||||||||||||"2966035"|"32354225"
11|"November"|"None"|||||||||||||"2966035"|"32354226"
12|"December"|"None"|||||||||||||"2966035"|"32664975"
6|"June"|"None"|||||||||||||"2966035"|"32664976"
10|"October"|"None"|||||||||||||"2966035"|"32664977"
2|"February"|"None"|||||||||||||"2966035"|"32975726"
3|"March"|"None"|||||||||||||"2966035"|"32975727"
9|"September"|"None"|||||||||||||"2966035"|"32975728"
4|"April"|"Occasional"|"Brief"||||||||||||"2966037"|"32043497"
1|"January"|"None"|||||||||||||"2966037"|"32043498"
5|"May"|"None"|||||||||||||"2966037"|"32043499"
8|"August"|"None"|||||||||||||"2966037"|"32354248"
7|"July"|"None"|||||||||||||"2966037"|"32354249"
11|"November"|"None"|||||||||||||"2966037"|"32354250"
12|"December"|"None"|||||||||||||"2966037"|"32664999"
6|"June"|"None"|||||||||||||"2966037"|"32665000"
10|"October"|"None"|||||||||||||"2966037"|"32665001"
2|"February"|"Occasional"|"Brief"||||||||||||"2966037"|"32975750"
3|"March"|"Occasional"|"Brief"||||||||||||"2966037"|"32975751"
9|"September"|"None"|||||||||||||"2966037"|"32975752"
4|"April"|"None"|||||||||||||"2966046"|"32043605"
1|"January"|"None"|||||||||||||"2966046"|"32043606"
5|"May"|"None"|||||||||||||"2966046"|"32043607"
8|"August"|"None"|||||||||||||"2966046"|"32354356"
7|"July"|"None"|||||||||||||"2966046"|"32354357"
11|"November"|"None"|||||||||||||"2966046"|"32354358"
12|"December"|"None"|||||||||||||"2966046"|"32665107"
6|"June"|"None"|||||||||||||"2966046"|"32665108"
10|"October"|"None"|||||||||||||"2966046"|"32665109"
2|"February"|"None"|||||||||||||"2966046"|"32975858"
3|"March"|"None"|||||||||||||"2966046"|"32975859"
9|"September"|"None"|||||||||||||"2966046"|"32975860"
4|"April"|"None"|||||||||||||"2966047"|"32043617"
1|"January"|"None"|||||||||||||"2966047"|"32043618"
5|"May"|"None"|||||||||||||"2966047"|"32043619"
8|"August"|"None"|||||||||||||"2966047"|"32354368"
7|"July"|"None"|||||||||||||"2966047"|"32354369"
11|"November"|"None"|||||||||||||"2966047"|"32354370"
12|"December"|"None"|||||||||||||"2966047"|"32665119"
6|"June"|"None"|||||||||||||"2966047"|"32665120"
10|"October"|"None"|||||||||||||"2966047"|"32665121"
2|"February"|"None"|||||||||||||"2966047"|"32975870"
3|"March"|"None"|||||||||||||"2966047"|"32975871"
9|"September"|"None"|||||||||||||"2966047"|"32975872"
4|"April"|"None"|||||||||||||"2966050"|"32043653"
1|"January"|"None"|||||||||||||"2966050"|"32043654"
5|"May"|"None"|||||||||||||"2966050"|"32043655"
8|"August"|"None"|||||||||||||"2966050"|"32354404"
7|"July"|"None"|||||||||||||"2966050"|"32354405"
11|"November"|"None"|||||||||||||"2966050"|"32354406"
12|"December"|"None"|||||||||||||"2966050"|"32665155"
6|"June"|"None"|||||||||||||"2966050"|"32665156"
10|"October"|"None"|||||||||||||"2966050"|"32665157"
2|"February"|"None"|||||||||||||"2966050"|"32975906"
3|"March"|"None"|||||||||||||"2966050"|"32975907"
9|"September"|"None"|||||||||||||"2966050"|"32975908"
4|"April"|"None"|||||||||||||"2966051"|"32043665"
1|"January"|"None"|||||||||||||"2966051"|"32043666"
5|"May"|"None"|||||||||||||"2966051"|"32043667"
8|"August"|"None"|||||||||||||"2966051"|"32354416"
7|"July"|"None"|||||||||||||"2966051"|"32354417"
11|"November"|"None"|||||||||||||"2966051"|"32354418"
12|"December"|"None"|||||||||||||"2966051"|"32665167"
6|"June"|"None"|||||||||||||"2966051"|"32665168"
10|"October"|"None"|||||||||||||"2966051"|"32665169"
2|"February"|"None"|||||||||||||"2966051"|"32975918"
3|"March"|"None"|||||||||||||"2966051"|"32975919"
9|"September"|"None"|||||||||||||"2966051"|"32975920"
4|"April"|"None"|||||||||||||"2966052"|"32043677"
1|"January"|"None"|||||||||||||"2966052"|"32043678"
5|"May"|"None"|||||||||||||"2966052"|"32043679"
8|"August"|"None"|||||||||||||"2966052"|"32354428"
7|"July"|"None"|||||||||||||"2966052"|"32354429"
11|"November"|"None"|||||||||||||"2966052"|"32354430"
12|"December"|"None"|||||||||||||"2966052"|"32665179"
6|"June"|"None"|||||||||||||"2966052"|"32665180"
10|"October"|"None"|||||||||||||"2966052"|"32665181"
2|"February"|"None"|||||||||||||"2966052"|"32975930"
3|"March"|"None"|||||||||||||"2966052"|"32975931"
9|"September"|"None"|||||||||||||"2966052"|"32975932"
4|"April"|"None"|||||||||||||"2966057"|"32043737"
1|"January"|"None"|||||||||||||"2966057"|"32043738"
5|"May"|"None"|||||||||||||"2966057"|"32043739"
8|"August"|"None"|||||||||||||"2966057"|"32354488"
7|"July"|"None"|||||||||||||"2966057"|"32354489"
11|"November"|"None"|||||||||||||"2966057"|"32354490"
12|"December"|"None"|||||||||||||"2966057"|"32665239"
6|"June"|"None"|||||||||||||"2966057"|"32665240"
10|"October"|"None"|||||||||||||"2966057"|"32665241"
2|"February"|"None"|||||||||||||"2966057"|"32975990"
3|"March"|"None"|||||||||||||"2966057"|"32975991"
9|"September"|"None"|||||||||||||"2966057"|"32975992"
4|"April"|"None"|||||||||||||"2966059"|"32043761"
1|"January"|"None"|||||||||||||"2966059"|"32043762"
5|"May"|"None"|||||||||||||"2966059"|"32043763"
8|"August"|"None"|||||||||||||"2966059"|"32354512"
7|"July"|"None"|||||||||||||"2966059"|"32354513"
11|"November"|"None"|||||||||||||"2966059"|"32354514"
12|"December"|"None"|||||||||||||"2966059"|"32665263"
6|"June"|"None"|||||||||||||"2966059"|"32665264"
10|"October"|"None"|||||||||||||"2966059"|"32665265"
2|"February"|"None"|||||||||||||"2966059"|"32976014"
3|"March"|"None"|||||||||||||"2966059"|"32976015"
9|"September"|"None"|||||||||||||"2966059"|"32976016"
4|"April"|"None"|||||||||||||"2966062"|"32043797"
1|"January"|"None"|||||||||||||"2966062"|"32043798"
5|"May"|"None"|||||||||||||"2966062"|"32043799"
8|"August"|"None"|||||||||||||"2966062"|"32354548"
7|"July"|"None"|||||||||||||"2966062"|"32354549"
11|"November"|"None"|||||||||||||"2966062"|"32354550"
12|"December"|"None"|||||||||||||"2966062"|"32665299"
6|"June"|"None"|||||||||||||"2966062"|"32665300"
10|"October"|"None"|||||||||||||"2966062"|"32665301"
2|"February"|"None"|||||||||||||"2966062"|"32976050"
3|"March"|"None"|||||||||||||"2966062"|"32976051"
9|"September"|"None"|||||||||||||"2966062"|"32976052"
4|"April"|"None"|||||||||||||"2966288"|"32046509"
1|"January"|"None"|||||||||||||"2966288"|"32046510"
5|"May"|"None"|||||||||||||"2966288"|"32046511"
8|"August"|"None"|||||||||||||"2966288"|"32357260"
7|"July"|"None"|||||||||||||"2966288"|"32357261"
11|"November"|"None"|||||||||||||"2966288"|"32357262"
12|"December"|"None"|||||||||||||"2966288"|"32668011"
6|"June"|"None"|||||||||||||"2966288"|"32668012"
10|"October"|"None"|||||||||||||"2966288"|"32668013"
2|"February"|"None"|||||||||||||"2966288"|"32978762"
3|"March"|"None"|||||||||||||"2966288"|"32978763"
9|"September"|"None"|||||||||||||"2966288"|"32978764"
4|"April"|"None"|||||||||||||"2966289"|"32046521"
1|"January"|"None"|||||||||||||"2966289"|"32046522"
5|"May"|"None"|||||||||||||"2966289"|"32046523"
8|"August"|"None"|||||||||||||"2966289"|"32357272"
7|"July"|"None"|||||||||||||"2966289"|"32357273"
11|"November"|"None"|||||||||||||"2966289"|"32357274"
12|"December"|"None"|||||||||||||"2966289"|"32668023"
6|"June"|"None"|||||||||||||"2966289"|"32668024"
