         5942582 function calls (5897233 primitive calls) in 15.066 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 <string>:1(MetricInfo)
        1    0.000    0.000    0.000    0.000 <string>:1(Mismatch)
        1    0.000    0.000    0.000    0.000 <string>:1(ModeResult)
        1    0.000    0.000    0.000    0.000 <string>:1(ModuleInfo)
        1    0.000    0.000    0.000    0.000 <string>:1(NormaltestResult)
        1    0.000    0.000    0.000    0.000 <string>:1(ParseResult)
        1    0.000    0.000    0.000    0.000 <string>:1(PointbiserialrResult)
        1    0.000    0.000    0.000    0.000 <string>:1(Power_divergenceResult)
        1    0.000    0.000    0.000    0.000 <string>:1(RGBA)
        1    0.000    0.000    0.000    0.000 <string>:1(RanksumsResult)
        1    0.000    0.000    0.000    0.000 <string>:1(RelfreqResult)
        1    0.000    0.000    0.000    0.000 <string>:1(RepeatedResults)
        1    0.000    0.000    0.000    0.000 <string>:1(RequestHistory)
        1    0.000    0.000    0.000    0.000 <string>:1(SelectorKey)
        1    0.000    0.000    0.000    0.000 <string>:1(SigmaclipResult)
        1    0.000    0.000    0.000    0.000 <string>:1(SkewtestResult)
        1    0.000    0.000    0.000    0.000 <string>:1(SpearmanrResult)
        1    0.000    0.000    0.000    0.000 <string>:1(SplitResult)
        1    0.000    0.000    0.000    0.000 <string>:1(Std_dev)
        1    0.000    0.000    0.000    0.000 <string>:1(Traceback)
        1    0.000    0.000    0.000    0.000 <string>:1(Ttest_1sampResult)
        1    0.000    0.000    0.000    0.000 <string>:1(Ttest_indResult)
        1    0.000    0.000    0.000    0.000 <string>:1(Ttest_relResult)
        1    0.000    0.000    0.000    0.000 <string>:1(Url)
        1    0.000    0.000    0.000    0.000 <string>:1(Variance)
        1    0.000    0.000    0.000    0.000 <string>:1(WeightedTauResult)
        1    0.000    0.000    0.000    0.000 <string>:1(WilcoxonResult)
        1    0.000    0.000    0.000    0.000 <string>:1(_ASN1Object)
        1    0.000    0.000    0.000    0.000 <string>:1(_GroupTuple)
        1    0.000    0.000    0.000    0.000 <string>:1(_URLTuple)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
        2    0.000    0.000    0.000    0.000 <string>:8(__new__)
        1    0.000    0.000    0.002    0.002 Cookie.py:203(<module>)
        1    0.000    0.000    0.000    0.000 Cookie.py:229(CookieError)
      257    0.000    0.000    0.000    0.000 Cookie.py:310(<genexpr>)
        1    0.000    0.000    0.000    0.000 Cookie.py:405(Morsel)
        1    0.000    0.000    0.000    0.000 Cookie.py:558(BaseCookie)
        1    0.000    0.000    0.000    0.000 Cookie.py:682(SimpleCookie)
        1    0.000    0.000    0.000    0.000 Cookie.py:696(SerialCookie)
        1    0.000    0.000    0.000    0.000 Cookie.py:722(SmartCookie)
        1    0.000    0.000    0.000    0.000 ElementPath.py:237(_SelectorContext)
        1    0.000    0.000    0.001    0.001 ElementPath.py:59(<module>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:104(_SimpleElementPath)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1210(_IterParseIterator)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1376(TreeBuilder)
        1    0.000    0.000    0.000    0.000 ElementTree.py:138(ParseError)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1466(XMLParser)
        1    0.000    0.000    0.000    0.000 ElementTree.py:171(Element)
        1    0.000    0.000    0.000    0.000 ElementTree.py:580(QName)
        1    0.001    0.001    0.002    0.002 ElementTree.py:59(<module>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:605(ElementTree)
        1    0.000    0.000    0.000    0.000 Image.py:2219(ImagePointHandler)
        1    0.000    0.000    0.000    0.000 Image.py:2224(ImageTransformHandler)
        1    0.002    0.002    0.003    0.003 Image.py:27(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:2845(_apply_env_variables)
        1    0.000    0.000    0.000    0.000 Image.py:36(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 Image.py:40(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 Image.py:467(_E)
        1    0.000    0.000    0.000    0.000 Image.py:502(Image)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:103(MinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:117(MaxFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:131(ModeFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:149(GaussianBlur)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:163(BoxBlur)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:18(<module>)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:183(UnsharpMask)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:208(BLUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:21(Filter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:219(CONTOUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:228(DETAIL)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:237(EDGE_ENHANCE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:246(EDGE_ENHANCE_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:25(MultibandFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:255(EMBOSS)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:264(FIND_EDGES)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:273(SMOOTH)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:282(SMOOTH_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:29(Kernel)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:293(SHARPEN)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:61(BuiltinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:66(RankFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:89(MedianFilter)
        1    0.000    0.000    0.000    0.000 ImageMode.py:17(<module>)
        1    0.000    0.000    0.000    0.000 ImageMode.py:20(ModeDescriptor)
        1    0.000    0.000    0.000    0.000 Queue.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Queue.py:13(Empty)
        1    0.000    0.000    0.000    0.000 Queue.py:17(Full)
        1    0.000    0.000    0.000    0.000 Queue.py:21(Queue)
        1    0.000    0.000    0.000    0.000 Queue.py:212(PriorityQueue)
        1    0.000    0.000    0.000    0.000 Queue.py:231(LifoQueue)
        1    0.000    0.000    0.000    0.000 StringIO.py:30(<module>)
        1    0.000    0.000    0.000    0.000 StringIO.py:42(StringIO)
       10    0.000    0.000    0.000    0.000 UserDict.py:103(__contains__)
        2    0.000    0.000    0.000    0.000 UserDict.py:4(__init__)
        4    0.000    0.000    0.000    0.000 UserDict.py:91(get)
        1    0.000    0.000    0.000    0.000 _LWPCookieJar.py:12(<module>)
        1    0.000    0.000    0.000    0.000 _LWPCookieJar.py:49(LWPCookieJar)
        1    0.000    0.000    0.000    0.000 _MozillaCookieJar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _MozillaCookieJar.py:8(MozillaCookieJar)
        2    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:74(_Feature)
        7    0.000    0.000    0.000    0.000 __future__.py:75(__init__)
       31    0.034    0.001    0.775    0.025 __init__.py:1(<module>)
        2    0.001    0.000    0.001    0.001 __init__.py:10(<module>)
       10    0.000    0.000    0.000    0.000 __init__.py:101(CFunctionType)
        7    0.000    0.000    0.000    0.000 __init__.py:101(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1010(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1015(__init__)
        8    0.000    0.000    0.000    0.000 __init__.py:1025(getLogger)
       45    0.000    0.000    0.000    0.000 __init__.py:105(__setitem__)
        1    0.001    0.001    0.075    0.075 __init__.py:106(<module>)
        8    0.000    0.000    0.000    0.000 __init__.py:1071(_fixupParents)
        1    0.000    0.000    0.000    0.000 __init__.py:109(cpu_count)
        2    0.000    0.000    0.000    0.000 __init__.py:1095(_fixupChildren)
        2    0.001    0.000    0.034    0.017 __init__.py:11(<module>)
        1    0.001    0.001    0.007    0.007 __init__.py:110(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:111(module)
        1    0.000    0.000    0.000    0.000 __init__.py:1112(Logger)
        9    0.000    0.000    0.000    0.000 __init__.py:1127(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:115(__getattr__)
        2    0.000    0.000    0.000    0.000 __init__.py:1298(addHandler)
        7    0.802    0.115    0.977    0.140 __init__.py:134(read_arc)
        1    0.000    0.000    0.000    0.000 __init__.py:1387(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1393(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:14(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1401(LoggerAdapter)
       14    0.000    0.000    0.000    0.000 __init__.py:144(_check_size)
        1    0.000    0.000    0.000    0.000 __init__.py:147(EnumMeta)
        3    0.003    0.001    0.022    0.007 __init__.py:15(<module>)
        7    0.001    0.000    0.002    0.000 __init__.py:153(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:156(py_object)
        8    0.000    0.000    0.000    0.000 __init__.py:1567(getLogger)
        1    0.000    0.000    0.018    0.018 __init__.py:16(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:165(c_short)
        1    0.000    0.000    0.000    0.000 __init__.py:1689(NullHandler)
       29    0.000    0.000    0.000    0.000 __init__.py:169(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:169(c_ushort)
        1    0.000    0.000    0.000    0.000 __init__.py:17(<module>)
       17    0.000    0.000    0.000    0.000 __init__.py:170(make_simple_escaping_wrapper)
        2    0.000    0.000    0.000    0.000 __init__.py:1705(createLock)
        1    0.001    0.001    0.012    0.012 __init__.py:172(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:173(c_long)
       11    0.000    0.000    0.000    0.000 __init__.py:177(_checkLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:177(c_ulong)
       22    0.000    0.000    0.000    0.000 __init__.py:178(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:18(<module>)
        1    0.003    0.003    0.021    0.021 __init__.py:180(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:186(c_int)
        1    0.000    0.000    0.001    0.001 __init__.py:19(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:190(c_uint)
        2    0.000    0.000    0.000    0.000 __init__.py:193(dumps)
        1    0.000    0.000    0.000    0.000 __init__.py:194(c_float)
        1    0.000    0.000    0.000    0.000 __init__.py:198(c_double)
        1    0.000    0.000    0.000    0.000 __init__.py:202(c_longdouble)
       12    0.000    0.000    0.000    0.000 __init__.py:205(_acquireLock)
        1    0.000    0.000    0.020    0.020 __init__.py:21(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:214(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:216(_MagicFormatMapping)
        1    0.001    0.001    0.006    0.006 __init__.py:220(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:223(c_ubyte)
        1    0.000    0.000    0.000    0.000 __init__.py:225(LogRecord)
        1    0.000    0.000    0.000    0.000 __init__.py:230(c_byte)
        1    0.000    0.000    0.000    0.000 __init__.py:235(c_char)
        1    0.001    0.001    0.009    0.009 __init__.py:236(<module>)
        2    0.001    0.000    0.002    0.001 __init__.py:24(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:240(c_char_p)
        1    0.000    0.000    0.000    0.000 __init__.py:248(EscapeFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:249(Julian)
        1    0.000    0.000    0.000    0.000 __init__.py:25(Markup)
        1    0.000    0.000    0.000    0.000 __init__.py:252(c_void_p)
        1    0.000    0.000    0.000    0.000 __init__.py:253(Proj)
        1    0.000    0.000    0.000    0.000 __init__.py:257(c_bool)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_reset_cache)
        1    0.000    0.000    0.000    0.000 __init__.py:275(_MarkupEscapeHelper)
       15    0.000    0.000    0.000    0.000 __init__.py:276(<genexpr>)
        1    0.001    0.001    0.040    0.040 __init__.py:28(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:283(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:288(c_wchar_p)
        1    0.000    0.000    0.000    0.000 __init__.py:291(c_wchar)
        3    0.002    0.001    0.029    0.010 __init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:329(CDLL)
        1    0.002    0.002    0.203    0.203 __init__.py:340(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:346(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:347(Formatter)
        2    0.000    0.000    0.000    0.000 __init__.py:356(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:372(__getattr__)
        6    0.000    0.000    0.000    0.000 __init__.py:376(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:379(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:38(_RouteClassAttributeToGetattr)
        1    0.000    0.000    0.000    0.000 __init__.py:385(PyDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:391(__init__)
        1    0.000    0.000    0.035    0.035 __init__.py:4(<module>)
      115    0.000    0.000    0.000    0.000 __init__.py:409(__setattr__)
        2    0.002    0.001    0.040    0.020 __init__.py:41(<module>)
    19990    0.014    0.000    0.014    0.000 __init__.py:410(is_latlong)
     9995    0.035    0.000    0.209    0.000 __init__.py:418(transform)
        1    0.000    0.000    0.000    0.000 __init__.py:425(LibraryLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:426(__init__)
        1    0.001    0.001    0.003    0.003 __init__.py:44(<module>)
        2    0.001    0.001    0.005    0.003 __init__.py:45(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:47(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:48(<module>)
        7    0.000    0.000    0.000    0.000 __init__.py:483(_get_mixins_)
        2    0.000    0.000    0.000    0.000 __init__.py:49(normalize_encoding)
        3    0.000    0.000    0.000    0.000 __init__.py:490(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:491(CFunctionType)
        4    0.000    0.000    0.000    0.000 __init__.py:498(cast)
        1    0.000    0.000    0.000    0.000 __init__.py:5(<module>)
       45    0.000    0.000    0.000    0.000 __init__.py:50(__get__)
        1    0.000    0.000    0.000    0.000 __init__.py:503(BufferingFormatter)
    19990    0.035    0.000    0.035    0.000 __init__.py:514(_copytobuffer_return_scalar)
        1    0.000    0.000    0.001    0.001 __init__.py:52(<module>)
    19990    0.029    0.000    0.094    0.000 __init__.py:521(_copytobuffer)
        7    0.000    0.000    0.000    0.000 __init__.py:530(_find_new_)
        1    0.000    0.000    0.000    0.000 __init__.py:545(Filter)
        1    0.001    0.001    0.003    0.003 __init__.py:55(<module>)
        2    0.001    0.000    0.019    0.010 __init__.py:56(<module>)
    19990    0.006    0.000    0.006    0.000 __init__.py:577(_convertback)
        1    0.000    0.000    0.000    0.000 __init__.py:582(Filterer)
       11    0.000    0.000    0.000    0.000 __init__.py:587(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:595(Geod)
        1    0.000    0.000    0.035    0.035 __init__.py:6(swig_import_helper)
       25    0.000    0.000    0.000    0.000 __init__.py:62(_is_descriptor)
        1    0.003    0.003    0.052    0.052 __init__.py:634(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:646(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:656(Handler)
        2    0.000    0.000    0.000    0.000 __init__.py:665(__init__)
        2    0.001    0.000    0.024    0.012 __init__.py:7(<module>)
       51    0.000    0.000    0.000    0.000 __init__.py:70(_is_dunder)
        1    0.000    0.000    0.000    0.000 __init__.py:71(ProcessError)
        2    0.000    0.000    0.000    0.000 __init__.py:71(search_function)
        1    0.000    0.000    0.000    0.000 __init__.py:74(BufferTooShort)
        1    0.000    0.000    0.000    0.000 __init__.py:74(LazyImporter)
        1    0.000    0.000    0.000    0.000 __init__.py:74(_patch_async)
       10    0.000    0.000    0.000    0.000 __init__.py:75(CFUNCTYPE)
       19    0.000    0.000    0.000    0.000 __init__.py:75(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:77(TimeoutError)
       45    0.000    0.000    0.000    0.000 __init__.py:78(_is_sunder)
       45    0.000    0.000    0.000    0.000 __init__.py:782(value)
        1    0.000    0.000    0.001    0.001 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:80(AuthenticationError)
        1    0.002    0.002    0.010    0.010 __init__.py:81(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:818(IntEnum)
        1    0.000    0.000    0.000    0.000 __init__.py:820(StreamHandler)
        1    0.002    0.002    0.027    0.027 __init__.py:86(<module>)
        1    0.002    0.002    0.002    0.002 __init__.py:88(<module>)
        1    0.002    0.002    0.008    0.008 __init__.py:89(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:891(FileHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:94(_EnumDict)
        1    0.000    0.000    0.000    0.000 __init__.py:963(PlaceHolder)
        5    0.000    0.000    0.000    0.000 __init__.py:969(__init__)
       14    0.000    0.000    0.000    0.000 __init__.py:976(append)
        1    0.000    0.000    0.002    0.002 __init__.py:99(<module>)
       27    0.000    0.000    0.001    0.000 _abcoll.py:548(update)
       31    0.000    0.000    0.000    0.000 _abcoll.py:98(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:15(Storage)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:180(AdaptiveStepsize)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:247(RandomDisplacement)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:269(MinimizerWrapper)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:285(Metropolis)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:37(BasinHoppingRunner)
        1    0.000    0.000    0.000    0.000 _binary.py:14(<module>)
        1    0.000    0.000    0.001    0.001 _binned_statistic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bsplines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bsplines.py:45(BSpline)
        1    0.000    0.000    0.022    0.022 _bvp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bvp.py:519(BVPResult)
        1    0.000    0.000    0.000    0.000 _ccallback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:101(HTTPHeaderDict)
        1    0.000    0.000    0.000    0.000 _collections.py:27(RecentlyUsedContainer)
        1    0.000    0.000    0.001    0.001 _compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:10(<module>)
        2    0.000    0.000    0.000    0.000 _compat.py:12(<module>)
       16    0.000    0.000    0.000    0.000 _compat.py:182(isidentifier)
        2    0.000    0.000    0.000    0.000 _compat.py:28(<lambda>)
        1    0.000    0.000    0.000    0.000 _compat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:38(fix_tuple_repr)
        1    0.000    0.000    0.000    0.000 _compat.py:46(_NonClosingTextIOWrapper)
        1    0.000    0.000    0.000    0.000 _compat.py:475(_AtomicFile)
        3    0.000    0.000    0.000    0.000 _compat.py:48(implements_iterator)
        3    0.000    0.000    0.000    0.000 _compat.py:53(implements_to_string)
        1    0.000    0.000    0.000    0.000 _compat.py:58(<lambda>)
        1    0.000    0.000    0.000    0.000 _compat.py:58(native_string_result)
        3    0.000    0.000    0.000    0.000 _compat.py:611(_make_cached_stream_func)
        1    0.000    0.000    0.000    0.000 _compat.py:63(implements_bool)
        5    0.000    0.000    0.000    0.000 _compat.py:69(implements_iterator)
        6    0.000    0.000    0.000    0.000 _compat.py:74(implements_to_string)
        1    0.000    0.000    0.000    0.000 _compat.py:80(_FixupStream)
        2    0.000    0.000    0.000    0.000 _compat.py:85(with_metaclass)
        2    0.000    0.000    0.000    0.000 _compat.py:90(metaclass)
        2    0.000    0.000    0.000    0.000 _compat.py:91(__new__)
        1    0.000    0.000    0.000    0.000 _constants.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1023(dgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1078(dweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:108(norm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1135(expon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1195(exponnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1270(exponweib_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1313(exponpow_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1364(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1432(foldcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1468(f_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1557(foldnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1613(weibull_min_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1668(weibull_max_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1738(frechet_r_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1842(frechet_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1939(genlogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1988(genpareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:201(alpha_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2073(genexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2118(genextreme_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2294(gamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2426(erlang_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:244(anglit_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2485(gengamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2549(genhalflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2598(gompertz_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2638(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2689(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2746(halfcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2787(halflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:282(arcsine_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2837(halfnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2886(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2922(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2963(invgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3030(invgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3082(invweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3133(johnsonsb_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3178(johnsonsu_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3223(laplace_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:324(FitDataError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3262(levy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3309(levy_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3356(levy_stable_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:337(FitSolverError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3420(logistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3472(loggamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3520(loglaplace_gen)
