4|"April"|"None"|||||||||||||"2965060"|"32031773"
1|"January"|"None"|||||||||||||"2965060"|"32031774"
5|"May"|"None"|||||||||||||"2965060"|"32031775"
8|"August"|"None"|||||||||||||"2965060"|"32342524"
7|"July"|"None"|||||||||||||"2965060"|"32342525"
11|"November"|"None"|||||||||||||"2965060"|"32342526"
12|"December"|"None"|||||||||||||"2965060"|"32653275"
6|"June"|"None"|||||||||||||"2965060"|"32653276"
10|"October"|"None"|||||||||||||"2965060"|"32653277"
2|"February"|"None"|||||||||||||"2965060"|"32964026"
3|"March"|"None"|||||||||||||"2965060"|"32964027"
9|"September"|"None"|||||||||||||"2965060"|"32964028"
4|"April"|"None"|||||||||||||"2965075"|"32031953"
1|"January"|"None"|||||||||||||"2965075"|"32031954"
5|"May"|"None"|||||||||||||"2965075"|"32031955"
8|"August"|"None"|||||||||||||"2965075"|"32342704"
7|"July"|"None"|||||||||||||"2965075"|"32342705"
11|"November"|"None"|||||||||||||"2965075"|"32342706"
12|"December"|"None"|||||||||||||"2965075"|"32653455"
6|"June"|"None"|||||||||||||"2965075"|"32653456"
10|"October"|"None"|||||||||||||"2965075"|"32653457"
2|"February"|"None"|||||||||||||"2965075"|"32964206"
3|"March"|"None"|||||||||||||"2965075"|"32964207"
9|"September"|"None"|||||||||||||"2965075"|"32964208"
4|"April"|"None"|||||||||||||"2966571"|"32049905"
1|"January"|"None"|||||||||||||"2966571"|"32049906"
5|"May"|"None"|||||||||||||"2966571"|"32049907"
8|"August"|"None"|||||||||||||"2966571"|"32360656"
7|"July"|"None"|||||||||||||"2966571"|"32360657"
11|"November"|"None"|||||||||||||"2966571"|"32360658"
12|"December"|"None"|||||||||||||"2966571"|"32671407"
6|"June"|"None"|||||||||||||"2966571"|"32671408"
10|"October"|"None"|||||||||||||"2966571"|"32671409"
2|"February"|"None"|||||||||||||"2966571"|"32982158"
3|"March"|"None"|||||||||||||"2966571"|"32982159"
9|"September"|"None"|||||||||||||"2966571"|"32982160"
4|"April"|"None"|||"Long"|0|15|30|||||||"2966572"|"32049917"
1|"January"|"None"|||"Long"|0|15|30|||||||"2966572"|"32049918"
5|"May"|"Frequent"|"Long"||"Long"|0|15|30|||||||"2966572"|"32049919"
8|"August"|"None"|||||||||||||"2966572"|"32360668"
7|"July"|"None"|||"Long"|0|15|30|||||||"2966572"|"32360669"
11|"November"|"None"|||||||||||||"2966572"|"32360670"
12|"December"|"None"|||"Long"|0|15|30|||||||"2966572"|"32671419"
6|"June"|"Frequent"|"Long"||"Long"|0|15|30|||||||"2966572"|"32671420"
10|"October"|"None"|||||||||||||"2966572"|"32671421"
