7|"July"|"None"|||||||||||||"2965387"|"32035697"
11|"November"|"None"|||||||||||||"2965387"|"32035698"
8|"August"|"None"|||||||||||||"2965387"|"32035699"
6|"June"|"None"|||||||||||||"2965387"|"32346448"
10|"October"|"None"|||||||||||||"2965387"|"32346449"
12|"December"|"None"|||||||||||||"2965387"|"32346450"
3|"March"|"None"|||||||||||||"2965387"|"32657199"
9|"September"|"None"|||||||||||||"2965387"|"32657200"
2|"February"|"None"|||||||||||||"2965387"|"32657201"
5|"May"|"None"|||||||||||||"2965387"|"32967950"
4|"April"|"None"|||||||||||||"2965387"|"32967951"
1|"January"|"None"|||||||||||||"2965387"|"32967952"
4|"April"|"None"|||||||||||||"2965388"|"32035709"
1|"January"|"None"|||||||||||||"2965388"|"32035710"
5|"May"|"None"|||||||||||||"2965388"|"32035711"
8|"August"|"None"|||||||||||||"2965388"|"32346460"
7|"July"|"None"|||||||||||||"2965388"|"32346461"
11|"November"|"None"|||||||||||||"2965388"|"32346462"
12|"December"|"None"|||||||||||||"2965388"|"32657211"
6|"June"|"None"|||||||||||||"2965388"|"32657212"
10|"October"|"None"|||||||||||||"2965388"|"32657213"
2|"February"|"None"|||||||||||||"2965388"|"32967962"
3|"March"|"None"|||||||||||||"2965388"|"32967963"
9|"September"|"None"|||||||||||||"2965388"|"32967964"
4|"April"|"Occasional"|"Very brief"||||||||||||"2965390"|"32035733"
1|"January"|"Occasional"|"Very brief"||||||||||||"2965390"|"32035734"
5|"May"|"None"|||||||||||||"2965390"|"32035735"
8|"August"|"None"|||||||||||||"2965390"|"32346484"
7|"July"|"None"|||||||||||||"2965390"|"32346485"
11|"November"|"None"|||||||||||||"2965390"|"32346486"
12|"December"|"Occasional"|"Very brief"||||||||||||"2965390"|"32657235"
6|"June"|"None"|||||||||||||"2965390"|"32657236"
10|"October"|"None"|||||||||||||"2965390"|"32657237"
2|"February"|"Occasional"|"Very brief"||||||||||||"2965390"|"32967986"
3|"March"|"Occasional"|"Very brief"||||||||||||"2965390"|"32967987"
9|"September"|"None"|||||||||||||"2965390"|"32967988"
4|"April"|"None"|||||||||||||"2966065"|"32043833"
1|"January"|"None"|||||||||||||"2966065"|"32043834"
5|"May"|"None"|||||||||||||"2966065"|"32043835"
8|"August"|"None"|||||||||||||"2966065"|"32354584"
7|"July"|"None"|||||||||||||"2966065"|"32354585"
11|"November"|"None"|||||||||||||"2966065"|"32354586"
12|"December"|"None"|||||||||||||"2966065"|"32665335"
6|"June"|"None"|||||||||||||"2966065"|"32665336"
10|"October"|"None"|||||||||||||"2966065"|"32665337"
2|"February"|"None"|||||||||||||"2966065"|"32976086"
3|"March"|"None"|||||||||||||"2966065"|"32976087"
9|"September"|"None"|||||||||||||"2966065"|"32976088"
4|"April"|"None"|||||||||||||"2966070"|"32043893"
1|"January"|"None"|||||||||||||"2966070"|"32043894"
5|"May"|"None"|||||||||||||"2966070"|"32043895"
8|"August"|"None"|||||||||||||"2966070"|"32354644"
7|"July"|"None"|||||||||||||"2966070"|"32354645"
11|"November"|"None"|||||||||||||"2966070"|"32354646"
12|"December"|"None"|||||||||||||"2966070"|"32665395"
6|"June"|"None"|||||||||||||"2966070"|"32665396"
10|"October"|"None"|||||||||||||"2966070"|"32665397"
2|"February"|"None"|||||||||||||"2966070"|"32976146"
3|"March"|"None"|||||||||||||"2966070"|"32976147"
9|"September"|"None"|||||||||||||"2966070"|"32976148"
4|"April"|"None"|||||||||||||"2966074"|"32043941"
1|"January"|"None"|||||||||||||"2966074"|"32043942"
5|"May"|"None"|||||||||||||"2966074"|"32043943"
8|"August"|"None"|||||||||||||"2966074"|"32354692"
7|"July"|"None"|||||||||||||"2966074"|"32354693"
11|"November"|"None"|||||||||||||"2966074"|"32354694"
12|"December"|"None"|||||||||||||"2966074"|"32665443"
6|"June"|"None"|||||||||||||"2966074"|"32665444"
10|"October"|"None"|||||||||||||"2966074"|"32665445"
2|"February"|"None"|||||||||||||"2966074"|"32976194"
3|"March"|"None"|||||||||||||"2966074"|"32976195"
9|"September"|"None"|||||||||||||"2966074"|"32976196"
4|"April"|"None"|||||||||||||"2966080"|"32044013"
1|"January"|"None"|||||||||||||"2966080"|"32044014"
5|"May"|"None"|||||||||||||"2966080"|"32044015"
8|"August"|"None"|||||||||||||"2966080"|"32354764"
7|"July"|"None"|||||||||||||"2966080"|"32354765"
11|"November"|"None"|||||||||||||"2966080"|"32354766"
12|"December"|"None"|||||||||||||"2966080"|"32665515"
6|"June"|"None"|||||||||||||"2966080"|"32665516"
10|"October"|"None"|||||||||||||"2966080"|"32665517"
2|"February"|"None"|||||||||||||"2966080"|"32976266"
3|"March"|"None"|||||||||||||"2966080"|"32976267"
9|"September"|"None"|||||||||||||"2966080"|"32976268"
4|"April"|"None"|||||||||||||"2966085"|"32044073"
1|"January"|"None"|||||||||||||"2966085"|"32044074"
5|"May"|"None"|||||||||||||"2966085"|"32044075"
8|"August"|"None"|||||||||||||"2966085"|"32354824"
7|"July"|"None"|||||||||||||"2966085"|"32354825"
11|"November"|"None"|||||||||||||"2966085"|"32354826"
12|"December"|"None"|||||||||||||"2966085"|"32665575"
6|"June"|"None"|||||||||||||"2966085"|"32665576"
10|"October"|"None"|||||||||||||"2966085"|"32665577"
2|"February"|"None"|||||||||||||"2966085"|"32976326"
3|"March"|"None"|||||||||||||"2966085"|"32976327"
9|"September"|"None"|||||||||||||"2966085"|"32976328"
4|"April"|"None"|||||||||||||"2966249"|"32046041"
1|"January"|"None"|||||||||||||"2966249"|"32046042"
5|"May"|"None"|||||||||||||"2966249"|"32046043"
8|"August"|"None"|||||||||||||"2966249"|"32356792"
7|"July"|"None"|||||||||||||"2966249"|"32356793"
11|"November"|"None"|||||||||||||"2966249"|"32356794"
12|"December"|"None"|||||||||||||"2966249"|"32667543"
6|"June"|"None"|||||||||||||"2966249"|"32667544"
10|"October"|"None"|||||||||||||"2966249"|"32667545"
2|"February"|"None"|||||||||||||"2966249"|"32978294"
3|"March"|"None"|||||||||||||"2966249"|"32978295"
9|"September"|"None"|||||||||||||"2966249"|"32978296"
4|"April"|"None"|||||||||||||"2966261"|"32046185"
1|"January"|"None"|||||||||||||"2966261"|"32046186"
5|"May"|"None"|||||||||||||"2966261"|"32046187"
8|"August"|"None"|||||||||||||"2966261"|"32356936"
7|"July"|"None"|||||||||||||"2966261"|"32356937"
11|"November"|"None"|||||||||||||"2966261"|"32356938"
12|"December"|"None"|||||||||||||"2966261"|"32667687"
6|"June"|"None"|||||||||||||"2966261"|"32667688"
10|"October"|"None"|||||||||||||"2966261"|"32667689"
2|"February"|"None"|||||||||||||"2966261"|"32978438"
3|"March"|"None"|||||||||||||"2966261"|"32978439"
9|"September"|"None"|||||||||||||"2966261"|"32978440"
4|"April"|"None"|||||||||||||"2966262"|"32046197"
1|"January"|"None"|||||||||||||"2966262"|"32046198"
5|"May"|"None"|||||||||||||"2966262"|"32046199"
8|"August"|"None"|||||||||||||"2966262"|"32356948"
7|"July"|"None"|||||||||||||"2966262"|"32356949"
11|"November"|"None"|||||||||||||"2966262"|"32356950"
12|"December"|"None"|||||||||||||"2966262"|"32667699"
6|"June"|"None"|||||||||||||"2966262"|"32667700"
10|"October"|"None"|||||||||||||"2966262"|"32667701"
2|"February"|"None"|||||||||||||"2966262"|"32978450"
3|"March"|"None"|||||||||||||"2966262"|"32978451"
9|"September"|"None"|||||||||||||"2966262"|"32978452"
4|"April"|"None"|||||||||||||"2966263"|"32046209"
1|"January"|"None"|||||||||||||"2966263"|"32046210"
5|"May"|"None"|||||||||||||"2966263"|"32046211"
8|"August"|"None"|||||||||||||"2966263"|"32356960"
7|"July"|"None"|||||||||||||"2966263"|"32356961"
11|"November"|"None"|||||||||||||"2966263"|"32356962"
12|"December"|"None"|||||||||||||"2966263"|"32667711"
6|"June"|"None"|||||||||||||"2966263"|"32667712"
10|"October"|"None"|||||||||||||"2966263"|"32667713"
2|"February"|"None"|||||||||||||"2966263"|"32978462"
3|"March"|"None"|||||||||||||"2966263"|"32978463"
9|"September"|"None"|||||||||||||"2966263"|"32978464"
4|"April"|"None"|||||||||||||"2966264"|"32046221"
1|"January"|"None"|||||||||||||"2966264"|"32046222"
5|"May"|"None"|||||||||||||"2966264"|"32046223"
8|"August"|"None"|||||||||||||"2966264"|"32356972"
7|"July"|"None"|||||||||||||"2966264"|"32356973"
11|"November"|"None"|||||||||||||"2966264"|"32356974"
12|"December"|"None"|||||||||||||"2966264"|"32667723"
6|"June"|"None"|||||||||||||"2966264"|"32667724"
10|"October"|"None"|||||||||||||"2966264"|"32667725"
2|"February"|"None"|||||||||||||"2966264"|"32978474"
3|"March"|"None"|||||||||||||"2966264"|"32978475"
9|"September"|"None"|||||||||||||"2966264"|"32978476"
4|"April"|"None"|||||||||||||"2966265"|"32046233"
1|"January"|"None"|||||||||||||"2966265"|"32046234"
5|"May"|"None"|||||||||||||"2966265"|"32046235"
8|"August"|"None"|||||||||||||"2966265"|"32356984"
7|"July"|"None"|||||||||||||"2966265"|"32356985"
11|"November"|"None"|||||||||||||"2966265"|"32356986"
12|"December"|"None"|||||||||||||"2966265"|"32667735"
6|"June"|"None"|||||||||||||"2966265"|"32667736"
10|"October"|"None"|||||||||||||"2966265"|"32667737"
2|"February"|"None"|||||||||||||"2966265"|"32978486"
3|"March"|"None"|||||||||||||"2966265"|"32978487"
9|"September"|"None"|||||||||||||"2966265"|"32978488"
4|"April"|"None"|||||||||||||"2966277"|"32046377"
1|"January"|"None"|||||||||||||"2966277"|"32046378"
5|"May"|"None"|||||||||||||"2966277"|"32046379"
8|"August"|"None"|||||||||||||"2966277"|"32357128"
7|"July"|"None"|||||||||||||"2966277"|"32357129"
11|"November"|"None"|||||||||||||"2966277"|"32357130"
12|"December"|"None"|||||||||||||"2966277"|"32667879"
6|"June"|"None"|||||||||||||"2966277"|"32667880"
10|"October"|"None"|||||||||||||"2966277"|"32667881"
2|"February"|"None"|||||||||||||"2966277"|"32978630"
3|"March"|"None"|||||||||||||"2966277"|"32978631"
9|"September"|"None"|||||||||||||"2966277"|"32978632"
4|"April"|"None"|||||||||||||"2966279"|"32046401"
1|"January"|"None"|||||||||||||"2966279"|"32046402"
5|"May"|"None"|||||||||||||"2966279"|"32046403"
8|"August"|"None"|||||||||||||"2966279"|"32357152"
7|"July"|"None"|||||||||||||"2966279"|"32357153"
11|"November"|"None"|||||||||||||"2966279"|"32357154"
12|"December"|"None"|||||||||||||"2966279"|"32667903"
6|"June"|"None"|||||||||||||"2966279"|"32667904"
10|"October"|"None"|||||||||||||"2966279"|"32667905"
2|"February"|"None"|||||||||||||"2966279"|"32978654"
3|"March"|"None"|||||||||||||"2966279"|"32978655"
9|"September"|"None"|||||||||||||"2966279"|"32978656"
4|"April"|"None"|||||||||||||"2966280"|"32046413"
1|"January"|"None"|||||||||||||"2966280"|"32046414"
5|"May"|"None"|||||||||||||"2966280"|"32046415"
8|"August"|"None"|||||||||||||"2966280"|"32357164"
7|"July"|"None"|||||||||||||"2966280"|"32357165"
11|"November"|"None"|||||||||||||"2966280"|"32357166"
12|"December"|"None"|||||||||||||"2966280"|"32667915"
6|"June"|"None"|||||||||||||"2966280"|"32667916"
10|"October"|"None"|||||||||||||"2966280"|"32667917"
2|"February"|"None"|||||||||||||"2966280"|"32978666"
3|"March"|"None"|||||||||||||"2966280"|"32978667"
9|"September"|"None"|||||||||||||"2966280"|"32978668"
8|"August"|"None"|||||||||||||"2966294"|"32357332"
7|"July"|"None"|||||||||||||"2966294"|"32357333"
11|"November"|"None"||||0|15|30|||||||"2966294"|"32357334"
12|"December"|"None"||||0|15|30|||||||"2966294"|"32668083"
6|"June"|"None"||||0|15|30|||||||"2966294"|"32668084"
10|"October"|"None"|||||||||||||"2966294"|"32668085"
2|"February"|"None"||||0|15|30|||||||"2966294"|"32978834"
3|"March"|"None"||||0|15|30|||||||"2966294"|"32978835"
9|"September"|"None"|||||||||||||"2966294"|"32978836"
4|"April"|"None"||||0|15|30|||||||"2966294"|"32046581"
1|"January"|"None"||||0|15|30|||||||"2966294"|"32046582"
5|"May"|"None"||||0|15|30|||||||"2966294"|"32046583"
4|"April"|"None"|||||||||||||"2966296"|"32046605"
1|"January"|"None"|||||||||||||"2966296"|"32046606"
5|"May"|"None"|||||||||||||"2966296"|"32046607"
8|"August"|"None"|||||||||||||"2966296"|"32357356"
7|"July"|"None"|||||||||||||"2966296"|"32357357"
11|"November"|"None"|||||||||||||"2966296"|"32357358"
12|"December"|"None"|||||||||||||"2966296"|"32668107"
6|"June"|"None"|||||||||||||"2966296"|"32668108"
10|"October"|"None"|||||||||||||"2966296"|"32668109"
2|"February"|"None"|||||||||||||"2966296"|"32978858"
3|"March"|"None"|||||||||||||"2966296"|"32978859"
9|"September"|"None"|||||||||||||"2966296"|"32978860"
4|"April"|"None"|||||||||||||"2966297"|"32046617"
1|"January"|"None"|||||||||||||"2966297"|"32046618"
5|"May"|"None"|||||||||||||"2966297"|"32046619"
8|"August"|"None"|||||||||||||"2966297"|"32357368"
7|"July"|"None"|||||||||||||"2966297"|"32357369"
11|"November"|"None"|||||||||||||"2966297"|"32357370"
12|"December"|"None"|||||||||||||"2966297"|"32668119"
6|"June"|"None"|||||||||||||"2966297"|"32668120"
10|"October"|"None"|||||||||||||"2966297"|"32668121"
2|"February"|"None"|||||||||||||"2966297"|"32978870"
3|"March"|"None"|||||||||||||"2966297"|"32978871"
9|"September"|"None"|||||||||||||"2966297"|"32978872"
4|"April"|"Occasional"|"Brief"||||||||||||"2966315"|"32046833"
1|"January"|"Occasional"|"Brief"||||||||||||"2966315"|"32046834"
5|"May"|"None"|||||||||||||"2966315"|"32046835"
8|"August"|"None"|||||||||||||"2966315"|"32357584"
7|"July"|"None"|||||||||||||"2966315"|"32357585"
11|"November"|"None"|||||||||||||"2966315"|"32357586"
12|"December"|"Occasional"|"Brief"||||||||||||"2966315"|"32668335"
6|"June"|"None"|||||||||||||"2966315"|"32668336"
10|"October"|"None"|||||||||||||"2966315"|"32668337"
2|"February"|"Occasional"|"Brief"||||||||||||"2966315"|"32979086"
3|"March"|"Occasional"|"Brief"||||||||||||"2966315"|"32979087"
9|"September"|"None"|||||||||||||"2966315"|"32979088"
4|"April"|"None"|||||||||||||"2966316"|"32046845"
1|"January"|"None"|||||||||||||"2966316"|"32046846"
5|"May"|"None"|||||||||||||"2966316"|"32046847"
8|"August"|"None"|||||||||||||"2966316"|"32357596"
7|"July"|"None"|||||||||||||"2966316"|"32357597"
11|"November"|"None"|||||||||||||"2966316"|"32357598"
12|"December"|"None"|||||||||||||"2966316"|"32668347"
6|"June"|"None"|||||||||||||"2966316"|"32668348"
10|"October"|"None"|||||||||||||"2966316"|"32668349"
2|"February"|"None"|||||||||||||"2966316"|"32979098"
3|"March"|"None"|||||||||||||"2966316"|"32979099"
9|"September"|"None"|||||||||||||"2966316"|"32979100"
4|"April"|"None"|||||||||||||"2966340"|"32047133"
1|"January"|"None"|||||||||||||"2966340"|"32047134"
5|"May"|"None"|||||||||||||"2966340"|"32047135"
8|"August"|"None"|||||||||||||"2966340"|"32357884"
7|"July"|"None"|||||||||||||"2966340"|"32357885"
11|"November"|"None"|||||||||||||"2966340"|"32357886"
12|"December"|"None"|||||||||||||"2966340"|"32668635"
6|"June"|"None"|||||||||||||"2966340"|"32668636"
10|"October"|"None"|||||||||||||"2966340"|"32668637"
2|"February"|"None"|||||||||||||"2966340"|"32979386"
3|"March"|"None"|||||||||||||"2966340"|"32979387"
9|"September"|"None"|||||||||||||"2966340"|"32979388"
4|"April"|"None"|||||||||||||"2966374"|"32047541"
1|"January"|"None"|||||||||||||"2966374"|"32047542"
5|"May"|"None"|||||||||||||"2966374"|"32047543"
8|"August"|"None"|||||||||||||"2966374"|"32358292"
7|"July"|"None"|||||||||||||"2966374"|"32358293"
11|"November"|"None"|||||||||||||"2966374"|"32358294"
12|"December"|"None"|||||||||||||"2966374"|"32669043"
6|"June"|"None"|||||||||||||"2966374"|"32669044"
10|"October"|"None"|||||||||||||"2966374"|"32669045"
2|"February"|"None"|||||||||||||"2966374"|"32979794"
3|"March"|"None"|||||||||||||"2966374"|"32979795"
9|"September"|"None"|||||||||||||"2966374"|"32979796"
4|"April"|"None"|||||||||||||"2966415"|"32048033"
1|"January"|"None"|||||||||||||"2966415"|"32048034"
5|"May"|"None"|||||||||||||"2966415"|"32048035"
8|"August"|"None"|||||||||||||"2966415"|"32358784"
7|"July"|"None"|||||||||||||"2966415"|"32358785"
11|"November"|"None"|||||||||||||"2966415"|"32358786"
12|"December"|"None"|||||||||||||"2966415"|"32669535"
6|"June"|"None"|||||||||||||"2966415"|"32669536"
10|"October"|"None"|||||||||||||"2966415"|"32669537"
2|"February"|"None"|||||||||||||"2966415"|"32980286"
3|"March"|"None"|||||||||||||"2966415"|"32980287"
9|"September"|"None"|||||||||||||"2966415"|"32980288"
4|"April"|"None"|||||||||||||"2967903"|"32065889"
1|"January"|"None"|||||||||||||"2967903"|"32065890"
5|"May"|"None"|||||||||||||"2967903"|"32065891"
8|"August"|"None"|||||||||||||"2967903"|"32376640"
7|"July"|"None"|||||||||||||"2967903"|"32376641"
11|"November"|"None"|||||||||||||"2967903"|"32376642"
12|"December"|"None"|||||||||||||"2967903"|"32687391"
6|"June"|"None"|||||||||||||"2967903"|"32687392"
10|"October"|"None"|||||||||||||"2967903"|"32687393"
2|"February"|"None"|||||||||||||"2967903"|"32998142"
3|"March"|"None"|||||||||||||"2967903"|"32998143"
9|"September"|"None"|||||||||||||"2967903"|"32998144"
4|"April"|"None"|||||||||||||"2967904"|"32065901"
1|"January"|"None"|||||||||||||"2967904"|"32065902"
5|"May"|"None"|||||||||||||"2967904"|"32065903"
8|"August"|"None"|||||||||||||"2967904"|"32376652"
7|"July"|"None"|||||||||||||"2967904"|"32376653"
11|"November"|"None"|||||||||||||"2967904"|"32376654"
12|"December"|"None"|||||||||||||"2967904"|"32687403"
6|"June"|"None"|||||||||||||"2967904"|"32687404"
10|"October"|"None"|||||||||||||"2967904"|"32687405"
2|"February"|"None"|||||||||||||"2967904"|"32998154"
3|"March"|"None"|||||||||||||"2967904"|"32998155"
9|"September"|"None"|||||||||||||"2967904"|"32998156"
4|"April"|"None"|||||||||||||"2967905"|"32065913"
1|"January"|"None"|||||||||||||"2967905"|"32065914"
5|"May"|"None"|||||||||||||"2967905"|"32065915"
